WBIC,SHAPE_AREA,SHAPE_LEN,lat,long,Area,WatershedA,MaxDepth,MeanDepth,W_AREA,W_LAT,W_PERM,W_SLOPE,W_DARCY,W_BD_203,W_QG_1,W_PRCP_ANN,W_TEMP_ANN,W_TEMP_GS,W_TEMP_JUL,TRW_AREA,W_LU06_11,W_LU06_21,W_LU06_22,W_LU06_41,W_LU06_42,W_LU06_43,W_LU06_52,W_LU06_71,W_LU06_81,W_LU06_82,W_LU06_90,W_LU06_95,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_41,R_LU06_43,R_LU06_90,w_develop,w_forest,w_ag,w_wetland,r_develop,r_forest,r_wetland,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,slope2,slope3,slope4,slope5,slopenearest,SDI,area_depth_ratio
1881900,636025.185183,3777.45383423,46.006239,-89.6958759999999,157,1043,64,NA,1.5661,46.0099999999999,1032,2.266,-52,100,78.95,814.1,4.34,12.59,18.76,4.22,42.7599999999999,9.25,0.57,20.91,0,18.93,0,0,0,0,7.58,0,0.222,1032,4.9169998,-121.6,17.6100006,15.1800003,26.4899998,25.2299995,14.8199997,9.82,39.84,0,7.58,15.8600003,51.7199993,14.8199997,92,2.85,10.87,494.727027767,494.607391357,18.18465436200006,Sparkling Lake,Northern Lakes and Forests,Northern Highland,070500020105,0.00221936758177964,0.0021754274057171,8.550960043383e-4,0.0021754274057171,0.00221936758177964,1.3361557249281797,32604.637527835876
184500,385411.850083,2613.22728758999,45.45635329,-88.9042788999999,95,1044,15,NA,4.2256,45.46,493,2.326,-54.6,63.9399999999999,0,805.1,4.62,12.64,18.5599999999999,4.23,9.71,1.82,0,74.7,0,0.11,0.23,0,0,0,12.32,1.12,0.1608,484,3.6029999,103.9,19.5300007,2.3,52.1100006,0,23.2000008,1.82,74.81,0,13.440000000000001,2.3,52.1100006,26.060000700000003,30,NA,NA,488.617994707,488.601104736,48.101731856000015,Deep Hole Lake,Northern Lakes and Forests,North Central Forest,040302020201,0.0076845033801956,0.00556615577991256,0.00292645311020709,0.00556615577991256,0.0076845033801956,1.1874346580939188,84298.30491754157
2496100,251401.113226999,3060.2495849,45.7809572099999,-91.72166685,62,1044,15,5,1.1056,45.78,674.6,1.504,40.1,100,0,831,5.17,13.72,20.1299999999999,4.23,26.93,7.3,0.42,54.75,0,2.12,0,0,0,0,8.49,0,0.1718,671,2.349,4.6,30.7299995,4.8299999,50.2900009,0,12.75,7.72,56.87,0,8.49,6.229999899999999,50.2900009,12.75,27,NA,NA,384.745144061,384.667449951,18.187473126999976,Seymour Lake,Northern Lakes and Forests,Forest Transition,070300010402,0.0107822495714913,0.00260768680661003,0.00479886224352889,0.00260768680661003,0.00260768680661003,1.7217429662631676,54987.120128389986
872800,52037.4172579,1134.96258867,43.0174969899999,-89.5342883,13,1045,6,NA,1.2076,43.02,241,4.36,-204.4,0,48.27,869.7,7.92,15.83,21.84,4.23,2.08,22.27,5.94,22.6499999999999,0.59,0.46,0,0,16.8599999999999,26.92,0,0.45,0.0683,241,5.9070001,-31.6999999999999,0.44,49.7799988,1.61,0,0,30.01,23.6999999999999,43.7799999999999,0.45,84.4799996,1.61,0.88,224,NA,NA,301.251704303,301.138427734,47.150425824000024,Morse Pond,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900040201,-0.0063628871944982,0.00430090353312854,0.00448046308096953,0.00430090353312854,-0.0063628871944982,1.4035204587109047,28454.405762193786
1018500,872113.381075,5826.29728813,45.93961272,-89.3654002699999,216,1045,15,10,4.2301,45.9399999999999,1009.6,2.703,-130.599999999999,100,10.21,797.899999999999,4.38,12.59,18.73,4.23,22.3299999999999,5.59,0.45,40.6599999999999,0.67,12.71,0,2.11,0,3.22,11.76,0.52,0.3342,1032,5.1209998,-153,20.8899994,4.9099998,15.1700001,16.8500004,42.1899986,6.04,54.0399999999999,3.22,12.28,4.9099998,32.020000499999995,42.1899986,26,0.924,2.893,497.448523166,497.063720703,31.980920192999974,Snipe Lake,Northern Lakes and Forests,Northern Highland,070700010403,4.08489055728023e-4,7.26641851906717e-4,8.27414808194369e-4,7.26641851906717e-4,0.00392750639829665,1.759953663695794,190750.9582403762
195000,171861.042823,2697.15694454999,44.34249237,-89.1128066299999,42,1047,17,5,3.2692,44.35,648.1,2.814,-108.4,17.1999999999999,81.8799999999999,819.399999999999,7.11,15.15,21.23,4.24,2.01,18.0399999999999,7.36,29.2399999999999,1.94,2.22,0.17,3.56,1.99,26.21,4.84,0.28,0.1563,631.9000244,8.507,-193.099999999999,2.8099999,11.3199997,34.7400017,3.1300001,22.7800007,27.5499999999999,33.3999999999999,28.2,5.12,11.8299997,38.5700018,22.7800007,79,NA,NA,265.833090915,263.126342773,27.19361196599999,Old Taylor Lake,North Central Hardwood Forests,Forest Transition,040302021808,0.00689548842605535,5.09982623514264e-4,-0.00244564471669659,5.09982623514264e-4,-0.00244564471669659,1.8353232442084504,33167.562687779835
190200,210913.675056999,2229.54013623999,44.14761258,-89.1524778,52,1055,21,NA,2.2554,44.14,1049,2.513,-121.7,14.32,54.88,801.5,7.01,15.06,21.14,4.27,11.5299999999999,6.01,1.21,21.71,6.04,1.7,0.64,0.2,11.35,32.02,5.77,1.83,0.1363,1049,5.4450002,-120.4,30.5900002,4.4000001,21.5699997,0.22,25.8199997,7.22,29.45,43.370000000000005,7.6,4.4000001,35.0699994,25.8199997,226,NA,NA,262.46724593,262.384094238,39.52301896300003,Napowan Lake,North Central Hardwood Forests,Central Sand Hills,040302022002,0.00423647483570553,0.00183768983789632,0.00317817192327148,0.00183768983789632,0.00423647483570553,1.36948725022548,32951.14283480174
2469800,458959.276036,4079.75113598,45.62613007,-92.08711524,113,1062,19,10,2.0856,45.63,311,2.044,-62.8999999999999,0,0,849.799999999999,5.64,14.3,20.66,4.3,22.39,8.77,0,43.5799999999999,2,1.49,0,1.1,17.3,0.89,0.77,1.72,0.2288,311,3.53,-124.3,18.8400002,13.5900002,41.9599991,3.1500001,0,8.77,47.0699999999999,18.19,2.49,13.5900002,52.799999299999996,0,31,NA,NA,409.972995702,408.856719971,29.195583400000032,Horseshoe Lake,North Central Hardwood Forests,Forest Transition,070300010803,0.00481742558019192,0.0151697564085526,0.0114293816770788,0.0151697564085526,0.00481742558019192,1.698797699106405,79251.15278974996
872600,48199.5745285,917.002874178999,43.00080925,-89.4887126299999,12,1067,10,NA,4.3196,43.0099999999999,724.799999999999,4.425,-205.9,8.52,41.78,869.7,7.92,15.83,21.84,4.32,2.28,7.17,29.0399999999999,18.48,0.04,0,0.1,0,0.82,13.1099999999999,0,0.11,0.0634,909,3.806,-14.4,33.75,17.8199997,46.6899986,0,0,65.0599999999999,18.52,13.9299999999999,0.11,18.4499997,46.6899986,1.1,645,NA,NA,291.177772427,291.14263916,54.714195346,Goose Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900040201,3.33710225948161e-4,-6.622247518606e-4,0.00158316657473994,-6.622247518606e-4,3.33710225948161e-4,1.1782682157424762,15813.508703576115
2451300,536101.271192,4134.57532064,45.91507216,-91.9977901099999,132,1071,31,18,3.4191,45.92,706.7,5.308,-870.7,100,0,800.5,5.33,13.97,20.32,4.33,17.1499999999999,7.88,0,60.4799999999999,1.3,11.21,0.16,0,0,0,0.87,0.94,0.2433,671,7.8569999,-1227.3,28.4400005,15.6199999,42.6599998,5.3800001,4.73,7.88,72.9899999999999,0,1.81,15.6199999,48.2899999,7.650000100000001,113,NA,NA,305.703652703,304.422668457,57.48543421099998,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300010404,3.75304230941985e-4,-0.00131636341171761,0.00105617435848457,-0.00131636341171761,3.75304230941985e-4,1.5929515156776939,56737.49800948268
2494500,429426.029241,3563.36843067,46.06210018,-91.96153653,106,1090,29,16,1.2964,46.06,1032,2.876,-301.1,100,0,784.899999999999,5.14,13.76,20.14,4.41,38.02,8.89,2.1,20.2899999999999,3.95,21.68,0,0,0,0,4.12,0.54,0.2063,1032,7.2449999,-1449.4,39.1199989,4.0700002,25.6399994,27.9699993,1.55,11.41,45.9199999999999,0,4.66,5.720000199999999,53.609998700000006,1.55,48,NA,NA,299.33763527,299.266723633,21.86246848999997,South Twin Lake,Northern Lakes and Forests,Northwest Sands,070300020310,5.61316065467706e-4,0.00167607061279334,-0.00104788090013217,0.00167607061279334,5.61316065467706e-4,1.5339514470716469,48582.0016789981
189600,298374.775746,3918.38394844,44.17085723,-89.1647739999999,74,1093,29,NA,2.9909,44.17,1049,1.819,-51.7999999999999,100,100,806,6.91,14.97,21.03,4.42,12.8,9.64,0.49,20.23,15.98,1.46,0.36,0.16,0,17.39,17.41,4.08,0.2238,1049,3.425,-90,21.8099995,9.29,18.0100002,0,29.6700001,10.13,37.67,17.39,21.490000000000002,10.360000099999999,23.1000004,43.119999899999996,220.5294118,NA,NA,266.124563663,266.032531738,42.869943173000024,Kusel Lake,North Central Hardwood Forests,Central Sand Hills,040302022002,1.13625451506283e-4,0.00142814673063415,0.00311806210384086,0.00142814673063415,0.00142814673063415,2.023582914378752,33755.85751493348
2492900,212061.253506,3029.05463219,46.34313731,-91.6171267,52,1096,15,6,1.9623,46.34,850.6,2.25,-179.199999999999,0,0,821,4.94,13.5299999999999,19.9499999999999,4.44,10.22,2.5,3.03,40.6,19.01,9.57,10.2799999999999,2.35,0,0,2.43,0,0.1744,757,4.7020001,-18,12.8999996,5.9099998,21.3299999,26.4300003,5.9099998,5.529999999999999,69.18,0,2.43,6.249999799999999,74.9400005,5.9099998,26,0.5,1.09,351.452443144,345.40411377,30.104044893000037,Rock Lake,Northern Lakes and Forests,Northwest Sands,070300010103,0.00499890279821273,0.00509205930780095,0.00316757306388954,0.00509205930780095,0.00499890279821273,1.8555450900569606,46382.60137926509
2483100,188996.886242999,2994.40990545,45.5867659299999,-92.36902197,47,1106,31,16,2.8063,45.59,647.7,2.618,-132.4,30.5399999999999,0,812.5,5.99,14.66,20.84,4.48,7.29,7.73,0,33.24,1.09,2.89,1.48,2.61,38.7199999999999,1.76,1.42,1.77,0.1691,824,9.6289997,-870.1,12.1199999,2.3699999,54.6399994,15.8500004,2.5999999,7.73,37.220000000000006,40.4799999999999,3.19,2.3699999,73.2099998,5.26,58,NA,NA,363.133110772,360.805297852,57.273017158000016,Long Lake,North Central Hardwood Forests,Forest Transition,070300050702,0.00176487195511664,0.0404387046982984,0.00152012854807094,0.0404387046982984,0.0404387046982984,1.9430277097008974,20002.210465138323
181700,329064.064391,2982.39809956,44.85700353,-89.31682718,81,1119,6,NA,2.8558,44.8599999999999,440.1,1.838,-30.1999999999999,0,23.69,803.299999999999,5.54,13.74,19.87,4.53,12.43,4.03,0,31.6,0,0.64,0,0,17.9699999999999,26.39,6.94,0,0.1782,530,1.113,-115.1,18.8600006,1.35,30.1399994,0,31.0300007,4.03,32.24,44.3599999999999,6.94,1.35,30.1399994,31.0300007,17.98333333,NA,NA,385.579011799,385.202697754,26.316282390000026,Bass Lake,North Central Hardwood Forests,Forest Transition,040302021001,0.00294427877764491,0.00279154046180211,8.21610666818234e-4,0.00279154046180211,0.00279154046180211,1.4666296247665094,179934.41841152668
2463300,479099.546124999,3022.38833323,46.3583038,-91.54879624,118,1122,18,13,4.5405,46.35,1032,1.563,-151.099999999999,0,78.5799999999999,839.2,4.91,13.41,19.77,4.54,10.07,3.29,7.79,18.75,18.5599999999999,15.26,21.43,2.75,0,0,2.1,0,0.1852,1032,6.8189998,-844.1,6.96,1.24,47.5200005,23.1599998,4.4299998,11.08,52.5699999999999,0,2.1,15.3300002,70.6800003,4.4299998,56,NA,NA,350.786894256,350.657470703,16.796601838000015,Ellison Lake,Northern Lakes and Forests,Northwest Sands,070300010102,7.61988904564818e-4,0.00202253956500104,0.0021604534796858,0.00202253956500104,7.61988904564818e-4,1.2317780262664637,87324.93914497648
2734000,686218.264232999,3707.79266603,46.27820305,-91.03640255,170,1123,80,29,2.1797,46.28,182,1.97,-12.4,0,0,860.1,4.78,13.1199999999999,19.3999999999999,4.55,31.9699999999999,6.38,0,32.89,0.69,17.1999999999999,5.48,0,0,0,5.39,0,0.211,182,2.52,-286.1,17.2000008,14.7399998,35.9199982,22.9400005,0.81,6.38,50.7799999999999,0,5.39,14.7399998,61.7499988,0.81,32.58333333,NA,NA,438.931489699,438.792724609,35.09588456900002,Atkins Lake,Northern Lakes and Forests,North Central Forest,070300020101,-4.68539546545477e-8,0.0181220262940014,0.0180297853930378,0.0181220262940014,-4.68539546545477e-8,1.2626395030878186,28142.1532247785
998100,64336.8558752,920.752577718,44.7246682899999,-89.44304927,16,1143,15,NA,4.6263,44.74,893.7,1.633,-80.5,0,64.9899999999999,814,6.15,14.35,20.4899999999999,4.63,1.53,5.34,0.25,34.2199999999999,0.99,1.73,0,2.35,5.4,38.7999999999999,8.19999999999999,1.2,0.0637,1256,0.424,-31.4,18.6800003,17.7399998,5.5,0.94,15.54,5.59,36.9399999999999,44.199999999999896,9.39999999999999,17.7399998,6.4399999999999995,18.52,35,NA,NA,358.769380084,358.727600098,34.75195170300003,Little Bass Lake,North Central Hardwood Forests,Forest Transition,070700030103,0.00115770541387248,0.00381518545178858,0.00117435493930917,0.00381518545178858,0.00381518545178858,1.0240191885840615,14071.928231671041
106500,228936.412806,1895.41022391999,43.7753518299999,-89.6350179599999,57,1144,36,13,3.6966,43.77,1049,2.56,-344.399999999999,100,39.0099999999999,833.299999999999,7.24,15.3,21.42,4.63,7.45,7.99,3.21,16.2899999999999,2.23,2.57,0,0.49,3.62,52.57,2.31,1.27,0.1183,1049,4.652,494.4,39.3100014,19.4400005,1.4400001,0,23.25,11.2,21.0899999999999,56.19,3.58,32.630000100000004,4.1500001,23.25,299.25,NA,NA,274.937847844,274.860870361,46.06563116000001,Parker Lake,North Central Hardwood Forests,Central Sand Hills,040302010205,0.00280033538489922,0.0040182424422504,2.30575928567811e-4,0.0040182424422504,0.00280033538489922,1.1174828071492275,20863.99212653106
1882100,165137.473457999,2604.39742332,45.7236951599999,-91.5768427999999,41,1149,62,25,1.0355,45.7299999999999,311,5.041,-403.1,100,0,841.1,5.09,13.6199999999999,20.0599999999999,4.65,19.41,6.54,0,63.7599999999999,0,0,0,0,6.46,0,2.43,1.4,0.1341,311,7.8670001,-218.599999999999,33.9300003,0.22,43.4799995,0,5.0700002,6.54,63.7599999999999,6.46,3.83,0.22,43.4799995,10.29,53,NA,NA,397.205659032,397.116363525,36.26257216899995,Spider Lake,Northern Lakes and Forests,North Central Forest,070500070102,0.00160318611788876,0.00357658932127345,0.00383247590018868,0.00357658932127345,0.00160318611788876,1.8079212403921452,8738.542114236676
2464500,1335871.07951,6971.80718762,45.9725195999999,-92.1172444799999,330,1153,29,10,3.8285,45.9699999999999,1032,1.549,-218.199999999999,100,0,790.6,5.29,13.9,20.26,4.66,37.32,9.51,0.26,24.1499999999999,3.29,21.09,0.13,0,1.41,0,2.12,0.72,0.3774,1032,4.2589998,-823.3,29.8400002,7.02,26.4400005,26.6000004,4.0500002,9.77,48.5299999999999,1.41,2.84,7.02,57.390000799999996,5.750000200000001,89,NA,NA,302.339179577,301.213256836,12.778465686999994,Fish Lake,Northern Lakes and Forests,Northwest Sands,070300020404,4.24063613904978e-4,-1.83214609942792e-5,8.02840857629372e-4,-1.83214609942792e-5,4.24063613904978e-4,1.7016026835909839,151130.31490519506
1859900,212436.562410999,3724.98653969,45.6898314099999,-91.6524133799999,52,1155,52,19,2.4805,45.6899999999999,311,6.844,-279,100,11.6999999999999,834.799999999999,5.23,13.7899999999999,20.19,4.68,11.3,1.59,0,84.9599999999999,0,0,0,0.09,0,0,1.89,0.18,0.2071,311,11.0690002,-352.4,22.4099998,1.35,73.7799988,0,2.46,1.59,84.9599999999999,0,2.07,1.35,73.7799988,2.46,23,NA,NA,387.831686107,384.954406738,48.25895109999999,Lazy Island Lake,Northern Lakes and Forests,North Central Forest,070500070302,0.00329542197438919,0.00447078251352699,0.0040620384197945,0.00447078251352699,0.00447078251352699,2.2798440633112618,13403.275944566361
2469400,241155.659989999,2631.85731457,46.02382175,-91.99977699,60,1164,23,10,2.0213,46.02,1032,5.271,-631.1,100,0,789.1,5.21,13.84,20.1999999999999,4.71,13.0299999999999,4.25,0.89,61.38,0.13,8.15,0.79,1.83,4.49,0,2.9,2.17,0.157,1032,7.8709998,-570.2,21.3999996,6.0500002,43.25,19.2999992,6.3099999,5.14,69.66000000000001,4.49,5.07,6.0500002,62.5499992,10,103,NA,NA,290.241067551,289.646362305,28.58998713699998,Hoinville Lake,Northern Lakes and Forests,Northwest Sands,070300020403,0.00145801718840544,0.00135010773338652,0.00107394125888589,0.00135010773338652,0.00428272990695052,1.511849911088399,34399.70044362647
983300,85630.6587315999,1348.15785817999,45.69317805,-89.56853735,21,1179,14,8,0.5039,45.6899999999999,484,2.067,-35,100,11.73,798.2,4.54,12.7899999999999,18.9499999999999,4.77,17.5399999999999,5.52,0,71.3799999999999,0,4.64,0,0,0,0,0.91,0,0.0867,484,2.592,-57.7,11.1899996,19.6100006,55.5900002,9,4.6100001,5.52,76.0199999999999,0,0.91,19.6100006,64.59000019999999,4.6100001,18,0.349,1.182,486.190331098,482.81149292,12.708991411999989,Elna Lake,Northern Lakes and Forests,Northern Highland,070700011001,0.00371218830575371,0.00178191696377481,0.00288054638715096,0.00178191696377481,0.00371218830575371,1.299634324727769,20067.177243063346
1407000,170235.224204,1671.46479554,44.84997164,-89.34162997,42,1195,23,NA,4.3033,44.85,327.8,2.458,-70.4,0,0.71,803.299999999999,5.54,13.74,19.87,4.84,3.99,2.15,0.63,22.75,0.65,3.9,0,0.12,22.67,31.73,11.41,0,0.1068,310,1.89,19.8,9.1800003,1.87,30.2399998,13.1099997,36.6100006,2.78,27.299999999999997,54.400000000000006,11.41,1.87,43.349999499999996,36.6100006,62.6,NA,NA,381.614845709,380.14743042,31.681602044999977,Lost Lake,North Central Hardwood Forests,Forest Transition,070700030102,0.0033652896384787,0.00423908686036365,5.30562127552732e-4,0.00423908686036365,0.00423908686036365,1.1427930443316991,24283.23978717334
421800,114393.622329,1584.79003209,45.1858836299999,-88.2022852099999,28,1207,38,11,0.3596,45.1899999999999,1256,1.551,-27.1,6.56,28.3099999999999,781.5,5.82,13.77,19.8999999999999,4.89,30.76,10.85,0,23.3299999999999,2.59,0,0,0,0,0,32.4799999999999,0,0.1003,1256,3.131,-28.6,5.98,4.3899999,6.8800001,0,82.75,10.85,25.9199999999999,0,32.4799999999999,4.3899999,6.8800001,82.75,65,NA,NA,262.005288012,261.74899292,9.820487134000018,Halfmoon Lake,Northern Lakes and Forests,Northeast Sands,040301040301,0.00223509561348432,0.00152597828772747,0.005440400481355,0.00152597828772747,0.00223509561348432,1.3218004419824,9876.504207159138
1558400,198164.272809999,3243.15222296999,45.4317091599999,-89.5019763899999,49,1213,15,NA,1.4037,45.43,484,5.794,-147.4,15.06,0,808.1,4.57,12.77,18.85,4.91,17.6,8.66,0,55.3999999999999,1.22,6.21,0,0,0,0,9.97,0.96,0.1635,484,7.79,127.4,16.3899994,11.9300003,34.7999992,7.71,22.1399994,8.66,62.8299999999999,0,10.93,11.9300003,49.539999400000006,22.1399994,47.86666667,NA,NA,529.914309619,526.850769043,44.877316357999916,Pickerel Lake,Northern Lakes and Forests,North Central Forest,070700011303,0.00733894736539838,0.0119695634575712,0.009061434073508,0.0119695634575712,0.00733894736539838,2.0551793261610922,43343.01680008727
692600,192714.000449999,2809.47599851999,45.9231946399999,-88.9802962299999,48,1216,42,14,0.6134,45.92,671,3.649,-178.9,100,0,808.6,4.16,12.27,18.3999999999999,4.92,32.39,2.49,0,13.99,0,17.07,0.2,0,0,0,33.8599999999999,0,0.1605,671,6.4289999,-357.3,11.5900002,1.37,9.9099998,12.2700005,64.8600006,2.49,31.060000000000002,0,33.8599999999999,1.37,22.1800003,64.8600006,42,NA,NA,515.732401761,515.647949219,18.27400693000004,Three Johns Lake,Northern Lakes and Forests,North Central Forest,040301080201,0.00168697373277686,0.00141346794761018,0.0015593717770961,0.00141346794761018,0.00168697373277686,1.8053597711401401,15053.899547712708
2642000,170914.543853999,2020.33991337,45.6583600399999,-92.4600034999999,42,1216,16,10,1.0113,45.6599999999999,824,2.256,-47.1,100,100,822.7,5.98,14.72,21.09,4.92,15.57,18.94,19.2199999999999,23.2199999999999,0.71,0,0,0,5.61,0,2.3,1.49,0.1165,824,3.3640001,10.6,12.3599997,14.25,25.4899998,0,12.1000004,51.0899999999999,23.9299999999999,5.61,3.79,29.4399996,29.0099998,16.3900004,71.11052632,NA,NA,363.062305124,363.014434814,30.378704397000035,Coon Lake,North Central Hardwood Forests,Forest Transition,070300050501,0.0039915784878887,0.00916169804452184,0.00881837829487944,0.00916169804452184,0.0039915784878887,1.378573740286481,35046.453382135616
1481600,596103.022195999,3802.3986132,45.2127918099999,-89.6803063899999,147,1225,11,6,4.958,45.2199999999999,155,0.795,0.7,0,0,812.899999999999,5.41,13.6999999999999,19.9499999999999,4.96,12.71,12.7899999999999,1.15,34.5399999999999,7.29,2.17,0,2.11,0.42,14.01,10.6199999999999,1.92,0.2094,148,1.127,42.2,20.8199997,12.3699999,13.75,3.0999999,33.1399994,14.2099999999999,43.9999999999999,14.43,12.5399999999999,12.3699999,24.3899999,33.1399994,79.33333333,NA,NA,398.376019223,398.299621582,17.59355475199999,Pesobic Lake,North Central Hardwood Forests,Forest Transition,070700020306,0.00335895389488113,0.00248048263529064,0.00857852948903916,0.00248048263529064,0.00857852948903916,1.389287246776081,177792.5978871388
2495600,418393.433919999,2702.64963058,46.23187283,-91.6890195,103,1226,9,4,4.9604,46.2299999999999,1032,1.536,-115.8,100,73.3299999999999,805.299999999999,5,13.63,20.05,4.96,8.52999999999999,4.44,1.86,33.28,13.43,14.83,6.32,6.17,0,0.33,10.81,0,0.1653,1032,5.7030001,-467,24.1399994,15.3699999,35.6300011,12.5200005,0,6.300000000000001,61.54,0.33,10.81,16.6399999,59.2200013,0,56,NA,NA,326.399796837,326.300018311,24.557020790000024,Sauntrys Pocket Lake,Northern Lakes and Forests,Northwest Sands,070300010106,-0.00235142577231474,-8.4424656999984e-4,4.63321810133059e-4,-8.4424656999984e-4,-0.00235142577231474,1.1786704227355354,152520.20775736327
1858200,395217.521307,5751.31459149999,45.59828546,-92.0726817,98,1229,19,8,2.9834,45.6,311,2.217,-29.8999999999999,92.93,0,849.799999999999,5.64,14.3,20.66,4.97,16.37,3.81,0,63.6599999999999,2.78,2.95,0,0,3.41,0,1.7,5.31,0.2789,311,3.872,-69.7,22.3400002,4.9499998,49.7299995,1.79,0.9,3.81,69.3899999999999,3.41,7.01,4.9499998,59.5199995,9.69,17,NA,NA,400.010704435,399.880310059,38.984046542000044,Kirby Lake,North Central Hardwood Forests,Forest Transition,070500070201,0.0053059530013556,0.00671230323857131,0.00524014256535483,0.00671230323857131,0.0053059530013556,2.580739070131983,68244.495321695
1875100,884674.818062999,5159.31679065,45.9693290399999,-89.77572483,219,1235,85,NA,1.8154,45.9699999999999,1032,1.806,-29.6999999999999,100,100,818.899999999999,4.38,12.66,18.82,5,48.2899999999999,3.75,0,41.2,0,4.74,0,0,0,0,1.17,0.85,0.2937,1032,5.9850001,-104.7,9.9799995,4.1500001,59.9199982,18.4899998,5.3099999,3.75,45.940000000000005,0,2.02,4.1500001,78.409998,7.460000000000001,55,1.5,5.2,489.268079353,488.906066895,14.328630852000003,Plummer Lake,Northern Lakes and Forests,Northern Highland,070500020201,0.00377210988289383,0.00232704100003012,0.00116168588587237,0.00232704100003012,0.00377210988289383,1.5473744813451626,34146.781614288986
